gene	gene_group	chrom	strand	tss	baseline_tss	is_baseline	transcript_count	transcript_ids	parent_gene_count	half_width_bp	start	end	state	replicate	mark	gsm	mean_CPM	covered_fraction	H3_mean_CPM	H3_covered_fraction	ratio_eligible	log2_mark_over_H3
TP53	regulators	chr17	-	7579367	7591593	False	6	NM_001126115.2;NM_001126116.2;NM_001126117.2;NM_001276697.3;NM_001276698.3;NM_001276699.3	1	1000	7578367	7580367	iATCs	CUT2	H3K27me3	GSM8833589	0.008043358521535992	1.0	0.05344494347833097	1.0	True	-2.732183525729463
TP53	regulators	chr17	-	7579367	7591593	False	6	NM_001126115.2;NM_001126116.2;NM_001126117.2;NM_001276697.3;NM_001276698.3;NM_001276699.3	1	5000	7574367	7584367	iATCs	CUT2	H3K27me3	GSM8833589	0.0067185678519308565	1.0	0.0566967062164098	1.0	True	-3.077039282410217
TP53	regulators	chr17	-	7591593	7591593	True	9	NM_000546.6;NM_001126112.3;NM_001126113.3;NM_001126114.3;NM_001126118.2;NM_001276695.3;NM_001276696.3;NM_001276760.3;NM_001276761.3	1	1000	7590593	7592593	iATCs	CUT2	H3K27me3	GSM8833589	0.08652751389890909	1.0	0.14216794241964817	1.0	True	-0.7163653300130999
TP53	regulators	chr17	-	7591593	7591593	True	9	NM_000546.6;NM_001126112.3;NM_001126113.3;NM_001126114.3;NM_001126118.2;NM_001276695.3;NM_001276696.3;NM_001276760.3;NM_001276761.3	1	5000	7586593	7596593	iATCs	CUT2	H3K27me3	GSM8833589	0.03217339752241969	1.0	0.05660331564471126	1.0	True	-0.8150182709296871
CEBPA	regulators	chr19	-	35822305	35822305	True	4	NM_001285829.2;NM_001287424.2;NM_001287435.2;NM_004364.5	1	1000	35821305	35823305	iATCs	CUT2	H3K27me3	GSM8833589	0.34094350348226726	1.0	0.15700586030259728	1.0	True	1.1187142860097574
CEBPA	regulators	chr19	-	35822305	35822305	True	4	NM_001285829.2;NM_001287424.2;NM_001287435.2;NM_004364.5	1	5000	35817305	35827305	iATCs	CUT2	H3K27me3	GSM8833589	0.15899339448660613	1.0	0.08267420594953001	1.0	True	0.9434576396586911
SFTPC	AT2	chr8	+	22431327	22431327	True	6	NM_001385654.1;NM_001385655.1;NM_001385656.1;NM_001385657.1;NM_001385658.1;NM_001385660.1	1	1000	22430327	22432327	iAT2	CUT1	H3K27me3	GSM8833587	0.8052050451338291	1.0	0.07578563772886991	1.0	True	3.409359840004218
SFTPC	AT2	chr8	+	22431327	22431327	True	6	NM_001385654.1;NM_001385655.1;NM_001385656.1;NM_001385657.1;NM_001385658.1;NM_001385660.1	1	5000	22426327	22436327	iAT2	CUT1	H3K27me3	GSM8833587	0.5785460675418377	1.0	0.05791810343042016	1.0	True	3.3203455742923373
SFTPC	AT2	chr8	+	22432423	22431327	False	1	NM_001385659.1	1	1000	22431423	22433423	iAT2	CUT1	H3K27me3	GSM8833587	0.40812995202094315	1.0	0.03967200667783618	1.0	True	3.362835313201328
SFTPC	AT2	chr8	+	22432423	22431327	False	1	NM_001385659.1	1	5000	22427423	22437423	iAT2	CUT1	H3K27me3	GSM8833587	0.618039228835702	1.0	0.06151432666927576	1.0	True	3.3287040553274205
SFTPC	AT2	chr8	+	22435720	22431327	False	1	XM_011544613.4	1	1000	22434720	22436720	iAT2	CUT1	H3K27me3	GSM8833587	0.4134705843962729	1.0	0.04712943805381656	1.0	True	3.1330843105186967
SFTPC	AT2	chr8	+	22435720	22431327	False	1	XM_011544613.4	1	5000	22430720	22440720	iAT2	CUT1	H3K27me3	GSM8833587	0.5275621308870614	1.0	0.060454387973994016	1.0	True	3.125422045897554
SFTPC	AT2	chr8	+	22435742	22431327	False	7	NM_001172357.2;NM_001172410.2;NM_001317778.2;NM_001317779.2;NM_001317780.2;NM_001385653.1;NM_003018.4	1	1000	22434742	22436742	iAT2	CUT1	H3K27me3	GSM8833587	0.41904929021373394	1.0	0.04796224697306752	1.0	True	3.127148795369413
SFTPC	AT2	chr8	+	22435742	22431327	False	7	NM_001172357.2;NM_001172410.2;NM_001317778.2;NM_001317779.2;NM_001317780.2;NM_001385653.1;NM_003018.4	1	5000	22430742	22440742	iAT2	CUT1	H3K27me3	GSM8833587	0.5249496595449745	1.0	0.060121263980120423	1.0	True	3.126231835368873
ABCA3	AT2	chr16	-	2363112	2363112	True	1	NM_001089.3	1	1000	2362112	2364112	iAT2	CUT1	H3K27me3	GSM8833587	0.3644187005907297	1.0	0.2995463035516441	1.0	True	0.28281796416789273
ABCA3	AT2	chr16	-	2363112	2363112	True	1	NM_001089.3	1	5000	2358112	2368112	iAT2	CUT1	H3K27me3	GSM8833587	0.11956798542290926	1.0	0.07684557165950537	1.0	True	0.6377971266654513
NKX2-1	AT2	chr14	-	30708839	30709515	False	1	NM_003317.4	1	1000	30707839	30709839	iAT2	CUT1	H3K27me3	GSM8833587	0.045820226460695265	1.0	0.06866888843104244	1.0	True	-0.5836720213613814
NKX2-1	AT2	chr14	-	30708839	30709515	False	1	NM_003317.4	1	5000	30703839	30713839	iAT2	CUT1	H3K27me3	GSM8833587	0.040309553444385526	1.0	0.03369091723114252	1.0	True	0.2587620946813095
NKX2-1	AT2	chr14	-	30709515	30709515	True	1	NM_001079668.3	1	1000	30708515	30710515	iAT2	CUT1	H3K27me3	GSM8833587	0.057487886492162944	1.0	0.08138816161081194	1.0	True	-0.5015609693262636
NKX2-1	AT2	chr14	-	30709515	30709515	True	1	NM_001079668.3	1	5000	30704515	30714515	iAT2	CUT1	H3K27me3	GSM8833587	0.04398333555087447	1.0	0.03611363549157977	1.0	True	0.28441335658155953
ETV5	AT2	chr3	-	188924867	188924867	True	1	NM_004454.3	1	1000	188923867	188925867	iAT2	CUT1	H3K27me3	GSM8833587	0.2194065003655851	1.0	0.15520529514178633	1.0	True	0.49942849034395975
ETV5	AT2	chr3	-	188924867	188924867	True	1	NM_004454.3	1	5000	188919867	188929867	iAT2	CUT1	H3K27me3	GSM8833587	0.07064548292383552	1.0	0.058925023498386145	1.0	True	0.26171688870589366
SFTPB	AT2	chr2	-	85670254	85670796	False	5	NM_000542.5;NM_001367281.1;XM_005264488.5;XM_005264490.5;XM_047445415.1	1	1000	85669254	85671254	iAT2	CUT1	H3K27me3	GSM8833587	0.034866913594305514	1.0	0.12128723717853426	1.0	True	-1.7984971783628845
SFTPB	AT2	chr2	-	85670254	85670796	False	5	NM_000542.5;NM_001367281.1;XM_005264488.5;XM_005264490.5;XM_047445415.1	1	5000	85665254	85675254	iAT2	CUT1	H3K27me3	GSM8833587	0.021573264997452497	1.0	0.05353448795452714	1.0	True	-1.3112240659708612
SFTPB	AT2	chr2	-	85670796	85670796	True	2	NM_198843.3;XM_047445414.1	1	1000	85669796	85671796	iAT2	CUT1	H3K27me3	GSM8833587	0.032451742012053725	1.0	0.12492131972685457	1.0	True	-1.9446518864537055
SFTPB	AT2	chr2	-	85670796	85670796	True	2	NM_198843.3;XM_047445414.1	1	5000	85665796	85675796	iAT2	CUT1	H3K27me3	GSM8833587	0.018253254503011705	1.0	0.0494612912401557	1.0	True	-1.4381461880020292
AGER	AT1	chr6	-	32037443	32037443	True	13	NM_001136.5;NM_001206929.2;NM_001206932.2;NM_001206934.2;NM_001206936.2;NM_001206940.2;NM_001206954.2;NM_001206966.2;NM_172197.3;NR_038190.2;XM_017010328.3;XM_047418260.1;XM_047418261.1	1	1000	32036443	32038443	iAT2	CUT1	H3K27me3	GSM8833587	0.005952887702733278	1.0	0.01514198761433363	1.0	True	-1.3468930089920574
AGER	AT1	chr6	-	32037443	32037443	True	13	NM_001136.5;NM_001206929.2;NM_001206932.2;NM_001206934.2;NM_001206936.2;NM_001206940.2;NM_001206954.2;NM_001206966.2;NM_172197.3;NR_038190.2;XM_017010328.3;XM_047418260.1;XM_047418261.1	1	5000	32032443	32042443	iAT2	CUT1	H3K27me3	GSM8833587	0.011225445345044136	1.0	0.026445479745417833	1.0	True	-1.2362484655578054
PDPN	AT1	chr1	+	13025716	13025716	True	1	NM_198389.2	1	1000	13024716	13026716	iAT2	CUT1	H3K27me3	GSM8833587	0.305298148561269	1.0	0.05867518242448568	1.0	True	2.379396513255955
PDPN	AT1	chr1	+	13025716	13025716	True	1	NM_198389.2	1	5000	13020716	13030716	iAT2	CUT1	H3K27me3	GSM8833587	0.1208810480095446	1.0	0.032176718674600126	1.0	True	1.9094989583254227
PDPN	AT1	chr1	+	13025791	13025716	False	1	NM_006474.5	1	1000	13024791	13026791	iAT2	CUT1	H3K27me3	GSM8833587	0.30390347201377155	1.0	0.05867518242448568	1.0	True	2.372790830060156
PDPN	AT1	chr1	+	13025791	13025716	False	1	NM_006474.5	1	5000	13020791	13030791	iAT2	CUT1	H3K27me3	GSM8833587	0.12041842360049486	1.0	0.032176718674600126	1.0	True	1.9039670211517579
PDPN	AT1	chr1	+	13026225	13025716	False	3	XM_006710295.2;XM_024451404.2;XM_047434471.1	1	1000	13025225	13027225	iAT2	CUT1	H3K27me3	GSM8833587	0.3078493863344193	1.0	0.055836061108857395	1.0	True	2.4629556157177874
PDPN	AT1	chr1	+	13026225	13025716	False	3	XM_006710295.2;XM_024451404.2;XM_047434471.1	1	5000	13021225	13031225	iAT2	CUT1	H3K27me3	GSM8833587	0.11905776353552938	1.0	0.031608894411474464	1.0	True	1.9132592192382427
PDPN	AT1	chr1	+	13027416	13025716	False	3	NM_001006624.2;NM_001006625.2;NM_001385053.1	1	1000	13026416	13028416	iAT2	CUT1	H3K27me3	GSM8833587	0.10807042156532407	1.0	0.0239243462421	1.0	True	2.1754203101310297
PDPN	AT1	chr1	+	13027416	13025716	False	3	NM_001006624.2;NM_001006625.2;NM_001385053.1	1	5000	13022416	13032416	iAT2	CUT1	H3K27me3	GSM8833587	0.10982568521425128	1.0	0.02827008629143238	1.0	True	1.9578673086264837
HOPX	AT1	chr4	-	60144363	60169528	False	4	NM_001145459.2;NM_139211.5;XM_017008731.3;XM_017008734.2	1	1000	60143363	60145363	iAT2	CUT1	H3K27me3	GSM8833587	0.30733926524966954	1.0	0.05205058166757226	1.0	True	2.5618459045680675
HOPX	AT1	chr4	-	60144363	60169528	False	4	NM_001145459.2;NM_139211.5;XM_017008731.3;XM_017008734.2	1	5000	60139363	60149363	iAT2	CUT1	H3K27me3	GSM8833587	0.09252491809427738	1.0	0.026498473528772593	1.0	True	1.8039326992406608
HOPX	AT1	chr4	-	60145747	60169528	False	1	XM_017008730.3	1	1000	60144747	60146747	iAT2	CUT1	H3K27me3	GSM8833587	0.046024325508624314	1.0	0.039747722633183005	1.0	True	0.2115243760925755
HOPX	AT1	chr4	-	60145747	60169528	False	1	XM_017008730.3	1	5000	60140747	60150747	iAT2	CUT1	H3K27me3	GSM8833587	0.09201467057690024	1.0	0.029148322269320487	1.0	True	1.6584510524058598
HOPX	AT1	chr4	-	60169118	60169528	False	9	NM_001145460.2;NM_032495.6;NM_139212.4;XM_017008729.3;XM_017008732.2;XM_047416319.1;XM_047416320.1;XM_047416321.1;XM_047416322.1	1	1000	60168118	60170118	iAT2	CUT1	H3K27me3	GSM8833587	0.024423847645521163	1.0	0.07071306152641774	1.0	True	-1.5336862269920448
HOPX	AT1	chr4	-	60169118	60169528	False	9	NM_001145460.2;NM_032495.6;NM_139212.4;XM_017008729.3;XM_017008732.2;XM_047416319.1;XM_047416320.1;XM_047416321.1;XM_047416322.1	1	5000	60164118	60174118	iAT2	CUT1	H3K27me3	GSM8833587	0.011735692843794823	1.0	0.029526871498674154	1.0	True	-1.3311254874957026
HOPX	AT1	chr4	-	60169528	60169528	True	1	XM_017008728.2	1	1000	60168528	60170528	iAT2	CUT1	H3K27me3	GSM8833587	0.034016500879079106	1.0	0.058675207756459714	1.0	True	-0.7865162998013219
HOPX	AT1	chr4	-	60169528	60169528	True	1	XM_017008728.2	1	5000	60164528	60174528	iAT2	CUT1	H3K27me3	GSM8833587	0.012096267756074667	1.0	0.029526871498674154	1.0	True	-1.2874665250140587
CAV1	AT1	chr7	+	117840040	117840040	True	1	NM_001172895.1	1	1000	117839040	117841040	iAT2	CUT1	H3K27me3	GSM8833587	0.334382294062525	1.0	0.1097793716005981	1.0	True	1.6068914708650472
CAV1	AT1	chr7	+	117840040	117840040	True	1	NM_001172895.1	1	5000	117835040	117845040	iAT2	CUT1	H3K27me3	GSM8833587	0.16685099452733992	1.0	0.051861285623162987	1.0	True	1.6858304101798194
CAV1	AT1	chr7	+	117840067	117840040	False	1	NM_001753.5	1	1000	117839067	117841067	iAT2	CUT1	H3K27me3	GSM8833587	0.3396548515148461	1.0	0.1097793716005981	1.0	True	1.6294624751311755
CAV1	AT1	chr7	+	117840067	117840040	False	1	NM_001753.5	1	5000	117835067	117845067	iAT2	CUT1	H3K27me3	GSM8833587	0.16685099452733992	1.0	0.051861285623162987	1.0	True	1.6858304101798194
CAV1	AT1	chr7	+	117841395	117840040	False	2	NM_001172896.2;NM_001172897.2	1	1000	117840395	117842395	iAT2	CUT1	H3K27me3	GSM8833587	0.5044649392552674	1.0	0.16031570775434376	1.0	True	1.6538382164069132
CAV1	AT1	chr7	+	117841395	117840040	False	2	NM_001172896.2;NM_001172897.2	1	5000	117836395	117846395	iAT2	CUT1	H3K27me3	GSM8833587	0.16569443348795176	1.0	0.05053636088967323	1.0	True	1.7131314509303517
AQP5	AT1	chr12	+	49924862	49924862	True	2	NM_001651.4;XM_005268838.3	1	1000	49923862	49925862	iAT2	CUT1	H3K27me3	GSM8833587	0.9784852409213781	1.0	0.105993911344558	1.0	True	3.206568696188207
AQP5	AT1	chr12	+	49924862	49924862	True	2	NM_001651.4;XM_005268838.3	1	5000	49919862	49929862	iAT2	CUT1	H3K27me3	GSM8833587	0.5289431865364314	1.0	0.07599005390480161	1.0	True	2.799230265386205
KRT8	transition_stress	chr12	-	52869656	52914418	False	1	NM_002273.4	1	1000	52868656	52870656	iAT2	CUT1	H3K27me3	GSM8833587	0.027213200554251672	1.0	0.04069407545030117	1.0	True	-0.5805121289341659
KRT8	transition_stress	chr12	-	52869656	52914418	False	1	NM_002273.4	1	5000	52864656	52874656	iAT2	CUT1	H3K27me3	GSM8833587	0.017008250504732134	1.0	0.03842278702184558	1.0	True	-1.175727418858998
KRT8	transition_stress	chr12	-	52891056	52914418	False	1	NM_001256282.2	1	1000	52890056	52892056	iAT2	CUT1	H3K27me3	GSM8833587	0.04377923643216491	1.0	0.2074451056420803	1.0	True	-2.244410922033313
KRT8	transition_stress	chr12	-	52891056	52914418	False	1	NM_001256282.2	1	5000	52886056	52896056	iAT2	CUT1	H3K27me3	GSM8833587	0.020239818040281535	1.0	0.06573133903965354	1.0	True	-1.6993850550774676
KRT8	transition_stress	chr12	-	52914418	52914418	True	2	NM_001256293.2;NR_045962.2	1	1000	52913418	52915418	iAT2	CUT1	H3K27me3	GSM8833587	0.014695128500461578	1.0	0.08097177375480533	1.0	True	-2.462081106736106
KRT8	transition_stress	chr12	-	52914418	52914418	True	2	NM_001256293.2;NR_045962.2	1	5000	52909418	52919418	iAT2	CUT1	H3K27me3	GSM8833587	0.01870907563716173	1.0	0.05834962470605969	1.0	True	-1.6409850959833527
CLDN4	transition_stress	chr7	+	75031890	75031890	True	1	NM_001305.5	1	1000	75030890	75032890	iAT2	CUT1	H3K27me3	GSM8833587	0.017518497817218304	1.0	0.050157778337597846	1.0	True	-1.51759437609323
CLDN4	transition_stress	chr7	+	75031890	75031890	True	1	NM_001305.5	1	5000	75026890	75036890	iAT2	CUT1	H3K27me3	GSM8833587	0.02313122058287263	1.0	0.06548906903713941	1.0	True	-1.5014127267188002
KRT19	transition_stress	chr17	-	42383868	42383868	True	1	NM_002276.5	1	1000	42382868	42384868	iAT2	CUT1	H3K27me3	GSM8833587	0.1239221117645502	1.0	0.07018309774249792	1.0	True	0.820238102556217
KRT19	transition_stress	chr17	-	42383868	42383868	True	1	NM_002276.5	1	5000	42378868	42388868	iAT2	CUT1	H3K27me3	GSM8833587	0.04354112105444074	1.0	0.03406947376206517	1.0	True	0.35389888941014025
CDKN1A	transition_stress	chr6	+	36497107	36497107	True	5	NM_001220777.2;NM_001291549.3;NM_001374509.1;NM_001374510.1;NM_078467.3	1	1000	36496107	36498107	iAT2	CUT1	H3K27me3	GSM8833587	0.03935709174722433	1.0	0.014876995693892241	1.0	True	1.403540404513427
CDKN1A	transition_stress	chr6	+	36497107	36497107	True	5	NM_001220777.2;NM_001291549.3;NM_001374509.1;NM_001374510.1;NM_078467.3	1	5000	36492107	36502107	iAT2	CUT1	H3K27me3	GSM8833587	0.10107666631788015	1.0	0.040262523813545704	1.0	True	1.327940473605922
CDKN1A	transition_stress	chr6	+	36499358	36497107	False	7	NM_000389.5;NM_001220778.2;NM_001374511.1;NM_001374512.1;NM_001374513.1;NR_164655.1;NR_164656.1	1	1000	36498358	36500358	iAT2	CUT1	H3K27me3	GSM8833587	0.2639001938700676	1.0	0.07661839602887631	1.0	True	1.7842296814886052
CDKN1A	transition_stress	chr6	+	36499358	36497107	False	7	NM_000389.5;NM_001220778.2;NM_001374511.1;NM_001374512.1;NM_001374513.1;NR_164655.1;NR_164656.1	1	5000	36494358	36504358	iAT2	CUT1	H3K27me3	GSM8833587	0.11247899746894836	1.0	0.04372247165068984	1.0	True	1.3632087761483087
SFN	transition_stress	chr1	+	26701223	26701223	True	1	NM_006142.5	1	1000	26700223	26702223	iAT2	CUT1	H3K27me3	GSM8833587	0.01700825048610568	1.0	0.056782462447881696	1.0	True	-1.7392106656473973
SFN	transition_stress	chr1	+	26701223	26701223	True	1	NM_006142.5	1	5000	26696223	26706223	iAT2	CUT1	H3K27me3	GSM8833587	0.02500212812796235	1.0	0.060348368922621014	1.0	True	-1.2712638795371374
ITGB6	transition_stress	chr2	-	160657753	160657753	True	7	NM_000888.5;NM_001282353.2;NM_001282354.2;NM_001282355.2;NM_001282388.2;NM_001282389.2;NM_001282390.2	1	1000	160656753	160658753	iAT2	CUT1	H3K27me3	GSM8833587	0.0	1.0	0.018813910584896804	1.0	False	
ITGB6	transition_stress	chr2	-	160657753	160657753	True	7	NM_000888.5;NM_001282353.2;NM_001282354.2;NM_001282355.2;NM_001282388.2;NM_001282389.2;NM_001282390.2	1	5000	160652753	160662753	iAT2	CUT1	H3K27me3	GSM8833587	0.0037418151274323463	1.0	0.01987385453656316	1.0	True	-2.409061524663266
KRT17	transition_stress	chr17	-	42480027	42480027	True	1	NM_000422.3	1	1000	42479027	42481027	iAT2	CUT1	H3K27me3	GSM8833587	0.1208266095072031	1.0	0.06348280598595739	1.0	True	0.9285004098872315
KRT17	transition_stress	chr17	-	42480027	42480027	True	1	NM_000422.3	1	5000	42475027	42485027	iAT2	CUT1	H3K27me3	GSM8833587	0.09490603683516383	1.0	0.06342223578840495	1.0	True	0.5815111210463141
TP63	transition_stress	chr3	+	192413469	192413469	True	1	NM_001329964.2	1	1000	192412469	192414469	iAT2	CUT1	H3K27me3	GSM8833587	0.005952887702733278	1.0	0.028391234949231146	1.0	True	-2.253784019877284
TP63	transition_stress	chr3	+	192413469	192413469	True	1	NM_001329964.2	1	5000	192408469	192418469	iAT2	CUT1	H3K27me3	GSM8833587	0.005612722691148519	1.0	0.014952715039253234	1.0	True	-1.4136347788961254
TP63	transition_stress	chr3	+	192448079	192413469	False	5	NM_001114978.2;NM_001114979.2;NM_001329144.2;NM_001329148.2;NM_003722.5	1	1000	192447079	192449079	iAT2	CUT1	H3K27me3	GSM8833587	0.005102475173771381	1.0	0.014195606578141451	1.0	True	-1.4761753338089119
TP63	transition_stress	chr3	+	192448079	192413469	False	5	NM_001114978.2;NM_001114979.2;NM_001329144.2;NM_001329148.2;NM_003722.5	1	5000	192443079	192453079	iAT2	CUT1	H3K27me3	GSM8833587	0.005782805196940899	1.0	0.012840402968972922	1.0	True	-1.1508490705541305
TP63	transition_stress	chr3	+	192606306	192413469	False	7	NM_001114980.2;NM_001114981.2;NM_001114982.2;NM_001329145.2;NM_001329146.2;NM_001329149.2;NM_001329150.2	1	1000	192605306	192607306	iAT2	CUT1	H3K27me3	GSM8833587	0.006361085716634989	1.0	0.014649871412664653	1.0	True	-1.2035430693271796
TP63	transition_stress	chr3	+	192606306	192413469	False	7	NM_001114980.2;NM_001114981.2;NM_001114982.2;NM_001329145.2;NM_001329146.2;NM_001329149.2;NM_001329150.2	1	5000	192601306	192611306	iAT2	CUT1	H3K27me3	GSM8833587	0.002211072575300932	1.0	0.01495270499959588	1.0	True	-2.7575882114486854
COL1A1	transition_stress	chr17	-	51068679	51068679	True	4	NM_000088.4;XM_005257058.5;XM_005257059.5;XM_011524341.2	1	1000	51067679	51069679	iAT2	CUT1	H3K27me3	GSM8833587	0.42211080972105264	1.0	0.11988661115244031	1.0	True	1.8159512267148104
COL1A1	transition_stress	chr17	-	51068679	51068679	True	4	NM_000088.4;XM_005257058.5;XM_005257059.5;XM_011524341.2	1	5000	51063679	51073679	iAT2	CUT1	H3K27me3	GSM8833587	0.20888855156674982	1.0	0.09738564659804105	1.0	True	1.1009523673803878
ATF3	regulators	chr1	+	211810344	211810344	True	1	NM_001030287.4	1	1000	211809344	211811344	iAT2	CUT1	H3K27me3	GSM8833587	0.028063613176345825	1.0	0.030283982492983343	1.0	True	-0.10985417211837703
ATF3	regulators	chr1	+	211810344	211810344	True	1	NM_001030287.4	1	5000	211805344	211815344	iAT2	CUT1	H3K27me3	GSM8833587	0.018028745520859958	1.0	0.01476343858987093	1.0	True	0.28827023212680963
ATF3	regulators	chr1	+	211851925	211810344	False	1	XM_011509579.2	1	1000	211850925	211852925	iAT2	CUT1	H3K27me3	GSM8833587	0.3282591264694929	1.0	0.039747722633183005	1.0	True	3.045891014501776
ATF3	regulators	chr1	+	211851925	211810344	False	1	XM_011509579.2	1	5000	211846925	211856925	iAT2	CUT1	H3K27me3	GSM8833587	0.16191851049661637	1.0	0.057728806380182504	1.0	True	1.4879046225917192
ATF3	regulators	chr1	+	211853698	211810344	False	5	NM_001040619.3;NM_001206484.3;NM_001206488.3;NM_001674.4;XM_005273146.2	1	1000	211852698	211854698	iAT2	CUT1	H3K27me3	GSM8833587	0.3303681946024299	1.0	0.18564065749198197	1.0	True	0.831562089184146
ATF3	regulators	chr1	+	211853698	211810344	False	5	NM_001040619.3;NM_001206484.3;NM_001206488.3;NM_001674.4;XM_005273146.2	1	5000	211848698	211858698	iAT2	CUT1	H3K27me3	GSM8833587	0.15052298279479145	1.0	0.05944742211848497	1.0	True	1.3402976282200063
ATF3	regulators	chr1	+	211859954	211810344	False	1	NM_001206486.2	1	1000	211858954	211860954	iAT2	CUT1	H3K27me3	GSM8833587	0.0	1.0	0.036113642506301405	1.0	False	
ATF3	regulators	chr1	+	211859954	211810344	False	1	NM_001206486.2	1	5000	211854954	211864954	iAT2	CUT1	H3K27me3	GSM8833587	0.013524960826337338	1.0	0.03788525212109089	1.0	True	-1.4860119334183226
ATF3	regulators	chr1	+	211863906	211810344	False	1	XM_047421211.1	1	1000	211862906	211864906	iAT2	CUT1	H3K27me3	GSM8833587	0.01955948816612363	1.0	0.06931247055903077	1.0	True	-1.8252463242269201
ATF3	regulators	chr1	+	211863906	211810344	False	1	XM_047421211.1	1	5000	211858906	211868906	iAT2	CUT1	H3K27me3	GSM8833587	0.013987585127353668	1.0	0.043722490631043914	1.0	True	-1.644228674434729
HNF1B	regulators	chr17	-	38732031	38732031	True	10	NM_000458.4;NM_001165923.4;NM_001304286.2;XM_011525160.1;XM_011525161.1;XM_011525162.3;XM_011525163.3;XM_011525164.1;XM_047436630.1;XM_047436631.1	1	1000	38731031	38733031	iAT2	CUT1	H3K27me3	GSM8833587	0.0540182033739984	1.0	0.027671983618289233	1.0	True	0.9650195923733598
HNF1B	regulators	chr17	-	38732031	38732031	True	10	NM_000458.4;NM_001165923.4;NM_001304286.2;XM_011525160.1;XM_011525161.1;XM_011525162.3;XM_011525163.3;XM_011525164.1;XM_047436630.1;XM_047436631.1	1	5000	38727031	38737031	iAT2	CUT1	H3K27me3	GSM8833587	0.023811550699174403	1.0	0.01457416383549571	1.0	True	0.7082484635235431
TP53	regulators	chr17	-	7579367	7591593	False	6	NM_001126115.2;NM_001126116.2;NM_001126117.2;NM_001276697.3;NM_001276698.3;NM_001276699.3	1	1000	7578367	7580367	iAT2	CUT1	H3K27me3	GSM8833587	0.005952887702733278	1.0	0.02805053874477744	1.0	True	-2.2363668955633327
TP53	regulators	chr17	-	7579367	7591593	False	6	NM_001126115.2;NM_001126116.2;NM_001126117.2;NM_001276697.3;NM_001276698.3;NM_001276699.3	1	5000	7574367	7584367	iAT2	CUT1	H3K27me3	GSM8833587	0.009354537818580866	1.0	0.03148019506633282	1.0	True	-1.7507061996682536
