class_key	mouse	human
52144904	Sstr1	SSTR1
52139625	Sstr2	SSTR2
52144905	Sstr3	SSTR3
52139112	Ssu72	SSU72
52136097	Ssx2ip	SSX2IP
52132381	St14	ST14
52131567	St18	ST18
52133691	St3gal1	ST3GAL1
52133692	St3gal2	ST3GAL2
52131346	St3gal3	ST3GAL3
52131844	St3gal4	ST3GAL4
52130713	St3gal5	ST3GAL5
52144919	St3gal6	ST3GAL6
52138039	St6gal1	ST6GAL1
52134695	St6galnac1	ST6GALNAC1
52136101	St6galnac2	ST6GALNAC2
52136916	St6galnac3	ST6GALNAC3
52138158	St6galnac4	ST6GALNAC4
52140036	St6galnac6	ST6GALNAC6
52138067	St7	ST7
52138560	St7l	ST7L
52138325	St8sia1	ST8SIA1
52140027	St8sia3	ST8SIA3
52133224	St8sia4	ST8SIA4
52128394	St8sia6	ST8SIA6
52135916	Stab1	STAB1
52135692	Stac	STAC
52139372	Stac3	STAC3
52128991	Stag1	STAG1
52129317	Stag2	STAG2
52139703	Stag3	STAG3
52144923	Stam	STAM
52137618	Stam2	STAM2
52136102	Stambp	STAMBP
52140449	Stambpl1	STAMBPL1
52144924	Stap1	STAP1
52126633	Stap2	STAP2
52139749	Star	STAR
52139185	Stard10	STARD10
52131775	Stard13	STARD13
52129555	Stard3	STARD3
52136630	Stard3nl	STARD3NL
52137893	Stard4	STARD4
52140778	Stard5	STARD5
52144925	Stard6	STARD6
52129213	Stard7	STARD7
52144926	Stard9	STARD9
52133715	Stat1	STAT1
52130290	Stat2	STAT2
52136991	Stat3	STAT3
52133714	Stat4	STAT4
52133545	Stat5a	STAT5A
52133546	Stat5b	STAT5B
52133537	Stat6	STAT6
52129985	Stau1	STAU1
52138688	Stau2	STAU2
52140712	Stbd1	STBD1
52129663	Stc2	STC2
52140829	Steap2	STEAP2
52134860	Steap3	STEAP3
52144928	Steap4	STEAP4
52126072	Stil	STIL
52133854	Stim1	STIM1
52136109	Stim2	STIM2
52128850	Stip1	STIP1
52138875	Stk10	STK10
52132253	Stk11	STK11
52144929	Stk11ip	STK11IP
52137881	Stk16	STK16
52139036	Stk17b	STK17B
52136112	Stk24	STK24
52136113	Stk25	STK25
52132553	Stk3	STK3
52134873	Stk32a	STK32A
52144930	Stk32c	STK32C
52131433	Stk35	STK35
52130494	Stk36	STK36
52133774	Stk38	STK38
52138726	Stk38l	STK38L
52139721	Stk39	STK39
52144931	Stk4	STK4
52126674	Stk40	STK40
52126658	Stmn1	STMN1
52125681	Stom	STOM
52131734	Stoml1	STOML1
52138879	Stoml2	STOML2
52129571	Ston2	STON2
52133465	Stox1	STOX1
52134574	Stox2	STOX2
52134872	Stpg1	STPG1
52130320	Strada	STRADA
52130265	Stradb	STRADB
52138863	Strap	STRAP
52133466	Strbp	STRBP
52128620	Strip1	STRIP1
52128621	Strip2	STRIP2
52138331	Strn	STRN
52131064	Strn3	STRN3
52140148	Strn4	STRN4
52126392	Stt3a	STT3A
52129285	Stt3b	STT3B
52126936	Stub1	STUB1
52139170	Stx11	STX11
52139309	Stx12	STX12
52131974	Stx16	STX16
52137503	Stx17	STX17
52137869	Stx18	STX18
52140496	Stx1a	STX1A
52129050	Stx1b	STX1B
52130332	Stx2	STX2
52136115	Stx3	STX3
52135346	Stx4a	STX4
52136948	Stx5a	STX5
52128904	Stx6	STX6
52130752	Stx7	STX7
52138968	Stx8	STX8
52130154	Stxbp1	STXBP1
52139284	Stxbp2	STXBP2
52140596	Stxbp4	STXBP4
52134616	Stxbp5	STXBP5
52134189	Stxbp5l	STXBP5L
52137124	Stxbp6	STXBP6
52135078	Styk1	STYK1
52134595	Styx	STYX
52137547	Styxl1	STYXL1
52133389	Sub1	SUB1
52136777	Sucla2	SUCLA2
52136116	Suclg1	SUCLG1
52126484	Suclg2	SUCLG2
52144939	Sucnr1	SUCNR1
52129351	Suco	SUCO
52133619	Suds3	SUDS3
52127916	Sufu	SUFU
52138500	Sugp1	SUGP1
52144940	Sugp2	SUGP2
52133670	Sugt1	SUGT1
52135908	Sulf2	SULF2
52129169	Sult1b1	SULT1B1
52139462	Sult1c2	SULT1C2
52131061	Sult2b1	SULT2B1
52138069	Sult4a1	SULT4A1
52138040	Sumf1	SUMF1
52137605	Sumf2	SUMF2
52129658	Sumo1	SUMO1
52133841	Sumo2	SUMO2
52128487	Sumo3	SUMO3
52131994	Sun1	SUN1
52135783	Sun2	SUN2
52144942	Sun3	SUN3
52140188	Suox	SUOX
52130473	Supt16	SUPT16H
52139436	Supt3	SUPT3H
52128224	Supt5	SUPT5H
52132972	Supt6	SUPT6H
52131466	Supt7l	SUPT7L
52137002	Supv3l1	SUPV3L1
52131376	Surf1	SURF1
52137471	Surf2	SURF2
52139007	Surf4	SURF4
52144944	Surf6	SURF6
52134667	Susd1	SUSD1
52131938	Susd2	SUSD2
52144945	Susd3	SUSD3
52140600	Susd4	SUSD4
52129757	Suv39h1	SUV39H1
52144946	Suv39h2	SUV39H2
52129407	Suz12	SUZ12
52134598	Sv2a	SV2A
52135202	Sv2c	SV2C
52131675	Svil	SVIL
52134800	Svip	SVIP
52135255	Svop	SVOP
52129470	Swap70	SWAP70
52144948	Swi5	SWI5
52125885	Swsap1	SWSAP1
52135829	Swt1	SWT1
52138771	Syap1	SYAP1
52129838	Sybu	SYBU
52136094	Syce2	SYCE2
52138642	Syce3	SYCE3
52140819	Sycp2l	SYCP2L
52144970	Syde1	SYDE1
52144971	Syde2	SYDE2
52130922	Syf2	SYF2
52139906	Syk	SYK
52135819	Sympk	SYMPK
52136189	Syn2	SYN2
52134861	Syn3	SYN3
52135845	Sync	SYNC
52132780	Syncrip	SYNCRIP
52135479	Syndig1l	SYNDIG1L
52131141	Syne2	SYNE2
52132649	Syne3	SYNE3
52138116	Syne4	SYNE4
52135843	Syngap1	SYNGAP1
52136190	Syngr1	SYNGR1
52130232	Syngr2	SYNGR2
52144973	Syngr4	SYNGR4
52128692	Synj1	SYNJ1
52144974	Synj2	SYNJ2
52144975	Synpo	SYNPO
52134586	Synpr	SYNPR
52130258	Synrg	SYNRG
52136192	Syp	SYP
52129350	Sypl2	SYPL2
52130242	Sys1	SYS1
52144976	Syt11	SYT11
52138670	Syt12	SYT12
52137840	Syt13	SYT13
52132728	Syt14	SYT14
52139683	Syt17	SYT17
52134466	Syt2	SYT2
52144977	Syt3	SYT3
52136193	Syt5	SYT5
52134815	Syt7	SYT7
52135365	Sytl1	SYTL1
52136045	Sytl2	SYTL2
52127489	Sytl3	SYTL3
52138342	Sytl4	SYTL4
52137341	Syvn1	SYVN1
52136767	Szrd1	SZRD1
52139647	Szt2	SZT2
52132362	Tab1	TAB1
52132363	Tab2	TAB2
52132364	Tab3	TAB3
52130549	Tac1	TAC1
52132710	Tac2	TAC3
52134674	Tac4	TAC4
52140388	Tacc1	TACC1
52126257	Tacc2	TACC2
52126427	Tacc3	TACC3
52138411	Taco1	TACO1
52134258	Tacr2	TACR2
52132973	Tacstd2	TACSTD2
52139290	Tada1	TADA1
52138288	Tada2a	TADA2A
52136931	Tada2b	TADA2B
52128343	Tada3	TADA3
52131378	Taf10	TAF10
52139545	Taf11	TAF11
52130419	Taf12	TAF12
52137003	Taf13	TAF13
52128381	Taf15	TAF15
52134153	Taf1a	TAF1A
52135749	Taf1b	TAF1B
52130244	Taf1c	TAF1C
52144987	Taf1d	TAF1D
52129400	Taf2	TAF2
52144988	Taf3	TAF3
52133805	Taf4b	TAF4B
52137038	Taf5	TAF5
52129912	Taf5l	TAF5L
52136953	Taf6	TAF6
52128355	Taf6l	TAF6L
52126979	Taf7	TAF7
52136225	Taf8	TAF8
52144990	Taf9b	TAF9B
52136046	Tagln	TAGLN
52126236	Tagln2	TAGLN2
52129586	Tagln3	TAGLN3
52137030	Taldo1	TALDO1
52137998	Tamm41	TAMM41
52139642	Tanc1	TANC1
52130385	Tanc2	TANC2
52137285	Tango2	TANGO2
52134394	Tango6	TANGO6
52138130	Tank	TANK
52136227	Taok1	TAOK1
52137301	Taok2	TAOK2
52133761	Taok3	TAOK3
52125142	Tap1	TAP1
52125143	Tap2	TAP2
52134688	Tapbp	TAPBP
52130359	Tapbpl	TAPBPL
52129552	Tapt1	TAPT1
52130185	Tarbp2	TARBP2
52136228	Tardbp	TARDBP
52140205	Tars2	TARS2
52137393	Tas1r3	TAS1R3
52135578	Tasp1	TASP1
52139470	Tatdn1	TATDN1
52138633	Tatdn2	TATDN2
52133988	Tatdn3	TATDN3
52134333	Tax1bp1	TAX1BP1
52136831	Tax1bp3	TAX1BP3
52140084	Tbc1d1	TBC1D1
52129652	Tbc1d10a	TBC1D10A
52130094	Tbc1d10b	TBC1D10B
52140782	Tbc1d10c	TBC1D10C
52137070	Tbc1d12	TBC1D12
52138551	Tbc1d13	TBC1D13
52133507	Tbc1d14	TBC1D14
52131799	Tbc1d15	TBC1D15
52129913	Tbc1d16	TBC1D16
52137067	Tbc1d17	TBC1D17
52138937	Tbc1d19	TBC1D19
52139697	Tbc1d2	TBC1D2
52134971	Tbc1d20	TBC1D20
52137521	Tbc1d22a	TBC1D22A
52134684	Tbc1d22b	TBC1D22B
52138931	Tbc1d23	TBC1D23
52131968	Tbc1d24	TBC1D24
52131542	Tbc1d25	TBC1D25
52144995	Tbc1d2b	TBC1D2B
52129158	Tbc1d30	TBC1D30
52136611	Tbc1d31	TBC1D31
52125820	Tbc1d32	TBC1D32
52126445	Tbc1d4	TBC1D4
52138902	Tbc1d5	TBC1D5
52139135	Tbc1d7	TBC1D7
52144996	Tbc1d8	TBC1D8
52129389	Tbc1d8b	TBC1D8B
52131807	Tbc1d9	TBC1D9
52144997	Tbc1d9b	TBC1D9B
52138791	Tbca	TBCA
52127033	Tbcb	TBCB
52131552	Tbcc	TBCC
52134191	Tbccd1	TBCCD1
52140091	Tbcd	TBCD
52137992	Tbce	TBCE
52134920	Tbcel	TBCEL
52131587	Tbck	TBCK
52137335	Tbk1	TBK1
52139619	Tbkbp1	TBKBP1
52129474	Tbl1xr1	TBL1XR1
52136717	Tbl2	TBL2
52126892	Tbl3	TBL3
52129696	Tbp	TBP
52136287	Tbpl1	TBPL1
52138512	Tbrg1	TBRG1
52140423	Tbrg4	TBRG4
52132531	Tbx1	TBX1
52129196	Tbx2	TBX2
52136232	Tbx21	TBX21
52136234	Tbx3	TBX3
52126151	Tbx6	TBX6
52139740	Tbxa2r	TBXA2R
52144999	Tbxas1	TBXAS1
52145000	Tc2n	TC2N
52140883	Tcaim	TCAIM
52140803	Tcap	TCAP
52130174	Tcea1	TCEA1
52145001	Tcea2	TCEA2
52139246	Tcea3	TCEA3
52145002	Tceal1	TCEAL1
52145004	Tceal5	TCEAL5
52145006	Tceal7	TCEAL7
52145007	Tceal8	TCEAL8
52145009	Tceanc	TCEANC
52135663	Tceanc2	TCEANC2
52136236	Tcerg1	TCERG1
52136253	Tcf12	TCF12
52132990	Tcf15	TCF15
52140038	Tcf19	TCF19
52136012	Tcf20	TCF20
52132592	Tcf23	TCF23
52132593	Tcf24	TCF24
52137479	Tcf25	TCF25
52128051	Tcf3	TCF3
52136239	Tcf4	TCF4
52139972	Tcf7	TCF7
52130877	Tcf7l1	TCF7L1
52136238	Tcf7l2	TCF7L2
52145011	Tchh	TCHH
52138051	Tchp	TCHP
52135805	Tcirg1	TCIRG1
52133829	Tcn2	TCN2
52134886	Tcof1	TCOF1
52126805	Tcp1	TCP1
52145019	Tcp11	TCP11
52137931	Tcp11l1	TCP11L1
52137053	Tcp11l2	TCP11L2
52136740	Tcta	TCTA
52134181	Tctn1	TCTN1
52145021	Tctn3	TCTN3
52134731	Tdg	TDG
52128966	Tdo2	TDO2
52140412	Tdp1	TDP1
52136246	Tdp2	TDP2
52131923	Tdrd1	TDRD1
52133801	Tdrd12	TDRD12
52139188	Tdrd3	TDRD3
52135141	Tdrd5	TDRD5
52134664	Tdrd7	TDRD7
52136247	Tdrkh	TDRKH
52145022	Tdrp	TDRP
52136250	Tead1	TEAD1
52145023	Tead2	TEAD2
52126622	Tead3	TEAD3
52145024	Tead4	TEAD4
52130068	Tec	TEC
52133900	Tecpr1	TECPR1
52145025	Tecpr2	TECPR2
52126254	Tecr	TECR
52136252	Tef	TEF
52138139	Tefm	TEFM
52136276	Tek	TEK
52137811	Tekt2	TEKT2
52138451	Tekt4	TEKT4
52145032	Tekt5	TEKT5
52134039	Telo2	TELO2
52128701	Ten1	TEN1
52132774	Tenm4	TENM4
52134632	Tep1	TEP1
52136933	Terf1	TERF1
52126990	Terf2	TERF2
52133294	Terf2ip	TERF2IP
52140288	Tert	TERT
52129455	Tesc	TESC
52130076	Tesk1	TESK1
52138330	Tesk2	TESK2
52136460	Tespa1	TESPA1
52135367	Tet1	TET1
52131531	Tet2	TET2
52134397	Tet3	TET3
52137111	Tex10	TEX10
52140877	Tex14	TEX14
52138453	Tex2	TEX2
52129005	Tex261	TEX261
52139254	Tex264	TEX264
52135216	Tex30	TEX30
52135983	Tex36	TEX36
52145054	Tex38	TEX38
52140607	Tex9	TEX9
52145064	Trf	TF
52138188	Tfam	TFAM
52145065	Tfap4	TFAP4
52131860	Tfb1m	TFB1M
52133491	Tfb2m	TFB2M
52129260	Tfcp2	TFCP2
52139337	Tfcp2l1	TFCP2L1
52131084	Tfdp2	TFDP2
52126614	Tfe3	TFE3
52140406	Tfeb	TFEB
52145068	Tff3	TFF3
52136752	Tfg	TFG
52129672	Tfip11	TFIP11
52135944	Tfpi	TFPI
52134583	Tfpi2	TFPI2
52139725	Tfpt	TFPT
52137991	Tfr2	TFR2
52126830	Tfrc	TFRC
52137194	Tgds	TGDS
52133845	Tgfa	TGFA
52125302	Tgfb1	TGFB1
52145069	Tgfb1i1	TGFB1I1
52136257	Tgfb2	TGFB2
52136258	Tgfb3	TGFB3
52125753	Tgfbi	TGFBI
52125348	Tgfbr1	TGFBR1
52126449	Tgfbr2	TGFBR2
52134825	Tgfbr3	TGFBR3
52138435	Tgfbrap1	TGFBRAP1
52128357	Tgif1	TGIF1
52145070	Tgif2	TGIF2
52129984	Tgm1	TGM1
52129271	Tgm2	TGM2
52145074	Tgm4	TGM4
52136256	Tgm5	TGM5
52134924	Tgs1	TGS1
52136259	Th	TH
52131691	Thada	THADA
52138048	Thap1	THAP1
52136664	Thap11	THAP11
52145078	Thap2	THAP2
52137801	Thap3	THAP3
52132705	Thap4	THAP4
52131538	Thap7	THAP7
52145079	5430416N02Rik	THAP9-AS1
52135020	Thbs1	THBS1
52135750	Thbs3	THBS3
52136262	Thbs4	THBS4
52138389	Them4	THEM4
52138390	Them5	THEM5
52140214	Them6	THEM6
52131597	Themis	THEMIS
52133813	Themis2	THEMIS2
52137500	Thg1l	THG1L
52145082	Thnsl1	THNSL1
52138014	Thnsl2	THNSL2
52132957	Thoc1	THOC1
52137402	Thoc3	THOC3
52129512	Thoc5	THOC5
52137504	Thoc6	THOC6
52131905	Thoc7	THOC7
52129031	Thop1	THOP1
52136337	Thpo	THPO
52126890	Thra	THRA
52131139	Thrap3	THRAP3
52130080	Thrb	THRB
52145085	Thsd1	THSD1
52125227	Thsd4	THSD4
52140152	Thtpa	THTPA
52139194	Thumpd1	THUMPD1
52140379	Thumpd2	THUMPD2
52126256	Thumpd3	THUMPD3
52145086	Gt(ROSA)26Sor	THUMPD3-AS1
52136764	Thy1	THY1
52139059	Thyn1	THYN1
52129019	Tia1	TIA1
52139050	Tial1	TIAL1
52136275	Tiam1	TIAM1
52131112	Tiam2	TIAM2
52136343	Ticam1	TICAM1
52145087	Ticam2	TICAM2
52125051	Ticrr	TICRR
52133553	Tie1	TIE1
52134077	Tifa	TIFA
52145088	Tifab	TIFAB
52145089	Tigd2	TIGD2
52145090	Tigd3	TIGD3
52145091	Tigd4	TIGD4
52145093	Tigit	TIGIT
52128501	Timeless	TIMELESS
52139331	Timm10	TIMM10
52130474	Timm10b	TIMM10B
52129715	Timm13	TIMM13
52129097	Timm17a	TIMM17A
52134103	Timm17b	TIMM17B
52135013	Timm21	TIMM21
52140526	Timm22	TIMM22
52130959	Timm44	TIMM44
52139076	Timm50	TIMM50
52131369	Timm8a1	TIMM8A
52139790	Timm8b	TIMM8B
52139765	Timm9	TIMM9
52131347	Timmdc1	TIMMDC1
52145094	Timp1	TIMP1
52128290	Timp2	TIMP2
52145095	Timp3	TIMP3
52132204	Tinagl1	TINAGL1
52136278	Tinf2	TINF2
52145097	Tiparp	TIPARP
52139366	Tipin	TIPIN
52139072	Tiprl	TIPRL
52132349	Tirap	TIRAP
52133532	Tjap1	TJAP1
52126582	Tjp1	TJP1
52136286	Tjp2	TJP2
52126563	Tjp3	TJP3
52129874	Tk1	TK1
52137435	Tk2	TK2
52126603	Tkt	TKT
52137525	Tlcd1	TLCD1
52138608	Tlcd2	TLCD2
52145098	Tldc2	TLDC2
52145099	Tle1	TLE1
52129324	Tle2	TLE2
52129909	Tle3	TLE3
52145100	Tle4	TLE4
52135596	Tle6	TLE6
52129051	Tlk1	TLK1
52137199	Tlk2	TLK2
52133490	Tln1	TLN1
52133697	Tln2	TLN2
52136280	Tlr1	TLR1
52136282	Tlr2	TLR2
52137985	Tlr3	TLR3
52136283	Tlr4	TLR4
52136281	Tlr6	TLR6
52133852	Tm2d1	TM2D1
52139428	Tm2d2	TM2D2
52129318	Tm2d3	TM2D3
52145104	Tm4sf20	TM4SF20
52139494	Tm4sf4	TM4SF4
52135231	Tm6sf1	TM6SF1
52135232	Tm6sf2	TM6SF2
52137616	Tm7sf2	TM7SF2
52129079	Tm7sf3	TM7SF3
52128336	Tm9sf1	TM9SF1
52137204	Tm9sf2	TM9SF2
52129044	Tm9sf3	TM9SF3
52139056	Tm9sf4	TM9SF4
52137773	Tma16	TMA16
52136293	Tmbim1	TMBIM1
52136818	Tmbim4	TMBIM4
52125747	Tmbim6	TMBIM6
52135369	Tmc1	TMC1
52130064	Tmc4	TMC4
52145107	Tmc5	TMC5
52139510	Tmc6	TMC6
52145108	Tmc7	TMC7
52140354	Tmc8	TMC8
52136294	Tmcc1	TMCC1
52135171	Tmcc3	TMCC3
52133475	Tmco1	TMCO1
52131660	Tmco4	TMCO4
52138419	Tmco6	TMCO6
52132944	Tmed1	TMED1
52129762	Tmed10	TMED10
52128783	Tmed2	TMED2
52132943	Tmed3	TMED3
52129606	Tmed4	TMED4
52126902	Tmed5	TMED5
52137829	Tmed8	TMED8
52132942	Tmed9	TMED9
52133750	Tmem101	TMEM101
52145114	Tmem102	TMEM102
52129794	Tmem106a	TMEM106A
52137976	Tmem106b	TMEM106B
52138185	Tmem106c	TMEM106C
52135407	Tmem107	TMEM107
52134005	Tmem108	TMEM108
52145115	Tmem109	TMEM109
52137678	Tmem11	TMEM11
52137047	Tmem115	TMEM115
52134069	Tmem116	TMEM116
52137217	Tmem117	TMEM117
52136299	Tmem120a	TMEM120A
52137764	Tmem120b	TMEM120B
52134750	Tmem121	TMEM121
52135582	Tmem123	TMEM123
52138612	Tmem125	TMEM125
52139143	Tmem126a	TMEM126A
52139142	Tmem126b	TMEM126B
52137649	Tmem127	TMEM127
52137742	Tmem128	TMEM128
52129313	Tmem129	TMEM129
52138599	Tmem130	TMEM130
52139610	Tmem131	TMEM131
52139724	Tmem132a	TMEM132A
52131392	Tmem135	TMEM135
52136300	Tmem138	TMEM138
52145118	Tmem139	TMEM139
52145119	Tmem140	TMEM140
52134591	Tmem141	TMEM141
52145120	Tmem143	TMEM143
52137401	Tmem144	TMEM144
52139565	Tmem147	TMEM147
52138475	Tmem14a	TMEM14A
52135795	Tmem150a	TMEM150A
52138003	Tmem150b	TMEM150B
52145121	Tmem151a	TMEM151A
52134922	Tmem151b	TMEM151B
52129233	Tmem154	TMEM154
52145123	Tmem158	TMEM158
52133861	Tmem160	TMEM160
52131822	Tmem161a	TMEM161A
52131079	Tmem161b	TMEM161B
52134789	Tmem163	TMEM163
52145124	Tmem164	TMEM164
52134613	Tmem165	TMEM165
52136303	Tmem167	TMEM167A
52131442	Tmem167b	TMEM167B
52135211	Tmem168	TMEM168
52138479	Tmem17	TMEM17
52139078	Tmem170	TMEM170A
52135176	Tmem170b	TMEM170B
52145125	Tmem171	TMEM171
52134134	Tmem175	TMEM175
52135086	Tmem176a	TMEM176A
52145126	Tmem176b	TMEM176B
52128930	Tmem177	TMEM177
52136304	Tmem178	TMEM178A
52129821	Tmem178b	TMEM178B
52137449	Tmem18	TMEM18
52145127	Tmem181a	TMEM181
52133972	Tmem182	TMEM182
52137147	Tmem184a	TMEM184A
52134430	Tmem184b	TMEM184B
52134143	Tmem184c	TMEM184C
52131914	Tmem186	TMEM186
52139330	Tmem19	TMEM19
52139178	Tmem192	TMEM192
52135991	Tmem198	TMEM198
52138432	Tmem201	TMEM201
52128917	Tmem203	TMEM203
52138393	Tmem205	TMEM205
52135533	Tmem208	TMEM208
52129333	Tmem209	TMEM209
52145136	Tmem213	TMEM213
52140572	Tmem214	TMEM214
52135964	Tmem216	TMEM216
52138915	Tmem218	TMEM218
52134682	Tmem219	TMEM219
52133751	Tmem220	TMEM220
52133923	Tmem221	TMEM221
52136311	Tmem222	TMEM222
52140928	Tmem229a	TMEM229A
52138140	Tmem229b	TMEM229B
52137478	Tmem230	TMEM230
52126963	Tmem231	TMEM231
52135684	Tmem234	TMEM234
52134913	Tmem235	TMEM235
52135563	Tmem236	TMEM236
52125374	Tmem237	TMEM237
52134443	Tmem238	TMEM238
52135553	Tmem240	TMEM240
52135654	Tmem242	TMEM242
52137849	Tmem243	TMEM243
52134186	Tmem245	TMEM245
52137601	Tmem248	TMEM248
52145145	Tmem25	TMEM25
52135545	Tmem253	TMEM253
52128649	Tmem255a	TMEM255A
52137714	Tmem256	TMEM256
52125866	Tmem258	TMEM258
52131917	Tmem259	TMEM259
52129585	Tmem260	TMEM260
52131458	Tmem33	TMEM33
52139282	Tmem37	TMEM37
52139257	Tmem38a	TMEM38A
52138730	Tmem38b	TMEM38B
52129109	Tmem39a	TMEM39A
52129921	Tmem39b	TMEM39B
52145157	Tmem40	TMEM40
52136318	Tmem41a	TMEM41A
52136103	Tmem41b	TMEM41B
52131904	Tmem42	TMEM42
52139298	Tmem43	TMEM43
52138189	Tmem44	TMEM44
52139261	Tmem45b	TMEM45B
52130087	Tmem50a	TMEM50A
52130088	Tmem50b	TMEM50B
52129674	Tmem51	TMEM51
52145158	Tmem52	TMEM52
52139429	Tmem53	TMEM53
52135070	Tmem54	TMEM54
52135166	Tmem59	TMEM59
52137239	Tmem59l	TMEM59L
52139342	Tmem60	TMEM60
52139227	Tmem62	TMEM62
52133875	Tmem63a	TMEM63A
52129613	Tmem63b	TMEM63B
52135853	Tmem64	TMEM64
52138648	Tmem65	TMEM65
52132496	Tmem67	TMEM67
52138938	Tmem68	TMEM68
52138647	Tmem69	TMEM69
52135753	Tmem70	TMEM70
52134464	Tmem71	TMEM71
52130597	Tmem74b	TMEM74B
52135483	Tmem79	TMEM79
52145162	Tmem80	TMEM80
52135614	Tmem81	TMEM81
52135552	Tmem82	TMEM82
52131539	Tmem86a	TMEM86A
52138145	Tmem86b	TMEM86B
52145163	Tmem87a	TMEM87A
52139678	Tmem87b	TMEM87B
52138175	Tmem88	TMEM88
52145165	Tmem8b	TMEM8B
52145166	Tmem9	TMEM9
52134200	Tmem91	TMEM91
52140609	Tmem97	TMEM97
52138367	Tmem98	TMEM98
52125867	Tmem9b	TMEM9B
52137417	Tmf1	TMF1
52134104	Tmie	TMIE
52134665	Tmod1	TMOD1
52139311	Tmod2	TMOD2
52135774	Tmod3	TMOD3
52128296	Tmpo	TMPO
52135841	Tmprss15	TMPRSS15
52137545	Tmprss2	TMPRSS2
52133970	Tmprss3	TMPRSS3
52133961	Tmprss4	TMPRSS4
52145177	Tmprss6	TMPRSS6
52139661	Tmprss7	TMPRSS7
52134432	Tmprss9	TMPRSS9
52130591	Tmsb10	TMSB10
52128718	Tmsb4x	TMSB4X
52134836	Tmtc1	TMTC1
52134100	Tmtc2	TMTC2
52140123	Tmtc3	TMTC3
52134132	Tmtc4	TMTC4
52136723	Tmub1	TMUB1
52133702	Tmub2	TMUB2
52136394	Tmx1	TMX1
52129028	Tmx2	TMX2
52138101	Tmx3	TMX3
52131344	Tmx4	TMX4
52128245	Tnc	TNC
52132307	Tnf	TNF
52137185	Tnfaip1	TNFAIP1
52135222	Tnfaip2	TNFAIP2
52125114	Tnfaip3	TNFAIP3
52140719	Tnfrsf11a	TNFRSF11A
52132849	Tnfrsf11b	TNFRSF11B
52145180	Tnfrsf12a	TNFRSF12A
52145181	Tnfrsf13b	TNFRSF13B
52145182	Tnfrsf13c	TNFRSF13C
52129446	Tnfrsf14	TNFRSF14
52130684	Tnfrsf18	TNFRSF18
52128349	Tnfrsf19	TNFRSF19
52136327	Tnfrsf1a	TNFRSF1A
52133292	Tnfrsf1b	TNFRSF1B
52127897	Tnfrsf21	TNFRSF21
52145184	Tnfrsf25	TNFRSF25
52145185	Tnfrsf4	TNFRSF4
52125050	Tnfrsf9	TNFRSF9
52127495	Tnfsf10	TNFSF10
52125464	Tnfsf13	TNFSF13
52125670	Tnfsf13b	TNFSF13B
52132235	Tnfsf14	TNFSF14
52145187	Tnfsf15	TNFSF15
52145189	Tnfsf8	TNFSF8
52145190	Tnfsf9	TNFSF9
52129506	Tnik	TNIK
52131661	Tnip1	TNIP1
52140721	Tnip2	TNIP2
52145191	Tnip3	TNIP3
52125183	Tnk1	TNK1
52125184	Tnk2	TNK2
52129758	Tnks	TNKS
52145193	Tnks2	TNKS2
52138577	Tnmd	TNMD
52127274	Tnnc1	TNNC1
52135939	Tnni1	TNNI1
52130952	Tnni2	TNNI2
52130951	Tnni3	TNNI3
52138632	Tnnt1	TNNT1
52126305	Tnnt2	TNNT2
52132092	Tnpo1	TNPO1
52128683	Tnpo2	TNPO2
52138698	Tnpo3	TNPO3
52140462	Tnrc18	TNRC18
52136983	Tnrc6a	TNRC6A
52128326	Tnrc6b	TNRC6B
52130056	Tnrc6c	TNRC6C
52128377	Tns1	TNS1
52134678	Tns3	TNS3
52145196	Tns4	TNS4
52136329	Tob1	TOB1
52135588	Toe1	TOE1
52130327	Tollip	TOLLIP
52140087	Tom1	TOM1
52145199	Tom1l1	TOM1L1
52136330	Tom1l2	TOM1L2
52125509	Tomm20	TOMM20
52126354	Tomm22	TOMM22
52136962	Tomm34	TOMM34
52136920	Tomm40	TOMM40
52140185	Tomm40l	TOMM40L
52145201	Tomm5	TOMM5
52128498	Tomm7	TOMM7
52136331	Tomm70a	TOMM70
52131724	Tonsl	TONSL
52129683	Top1	TOP1
52139900	Top1mt	TOP1MT
52129246	Top2a	TOP2A
52131577	Top2b	TOP2B
52140240	Top3a	TOP3A
52133975	Top3b	TOP3B
52140081	Topbp1	TOPBP1
52133976	Topors	TOPORS
52138651	Tor1a	TOR1A
52129099	Tor1aip1	TOR1AIP1
52129098	Tor1aip2	TOR1AIP2
52138650	Tor1b	TOR1B
52137966	Tor2a	TOR2A
52145203	Tor3a	TOR3A
52133788	Tor4a	TOR4A
52133563	Tox	TOX
52135007	Tox3	TOX3
52135694	Tox4	TOX4
52125825	Trp53	TP53
52137058	Trp53bp1	TP53BP1
52125561	Trp53bp2	TP53BP2
52129977	Trp53i11	TP53I11
52135630	Trp53i13	TP53I13
52126098	Trp53inp1	TP53INP1
52136333	Trp53inp2	TP53INP2
52133464	Tpbg	TPBG
52135045	Tpcn1	TPCN1
52129966	Tpcn2	TPCN2
52134330	Tpd52	TPD52
52137667	Tpd52l1	TPD52L1
52129392	Tpd52l2	TPD52L2
52137340	Tpgs1	TPGS1
52139346	Tpgs2	TPGS2
52136334	Tph1	TPH1
52126189	Tpi1	TPI1
52137522	Tpk1	TPK1
52128852	Tpm1	TPM1
52126589	Tpm2	TPM2
